AD043	AD111	AD114	AD115	AD118	AD119	AD120	AD122	AD123	AD127	AD130	AD131	AD136	AD157	AD158	AD159	AD162	AD163	AD164	AD167	AD169	AD170	AD172	AD173	AD177	AD178	AD179	AD183	AD185	AD186	AD187	AD188	AD201	AD202	AD203	AD207	AD208	AD210	AD212	AD213	AD218	AD221	AD224	AD225	AD226	AD228	AD230	AD232	AD234	AD236	AD238	AD239	AD240	AD241	AD243	AD247	AD249	AD250	AD252	AD253	AD255	AD258	AD259	AD260	AD261	AD262	AD266	AD267	AD268	AD269	AD275	AD276	AD277	AD283	AD285	AD287	AD294	AD295	AD296	AD299	AD301	AD302	AD304	AD305	AD308	AD309	AD311	AD313	AD314	AD315	AD317	AD318	AD320	AD323	AD327	AD330	AD331	AD332	AD334	AD335	AD336	AD337	AD338	AD340	AD341	AD346	AD347	AD350	AD351	AD352	AD353	AD355	AD356	AD360	AD361	AD362	AD363	AD366	AD367	AD368	AD370	AD374	AD375	AD379	AD382	AD383	AD384	AD10	AD15	AD16	AD18	AD19	AD1	AD2	AD31	AD3	AD4	AD5	AD7
20.25	23.99	23.26	32.76	11.18	9.17	34.23	5.63	14.31	37.67	25.22	35.91	19.64	24.61	25.105	22.45	27.97	34.7	9.025	4.79	29.675	20.06	32.36	50.58	24.04	42.775	32.985	8.76	16.34	30.48	27.15	25.83	18.41	55.96	36.285	21.83	13.5	35.17	19.77	21.44	30.92	30.85	15.71	18.69	49.57	30.45	35.67	31.28	22.94	43.3	22.75	14.94	26.66	7.8	35.935	10.96	20.47	25.86	7.89	12.33	6.42333	27.7525	11.08	7.335	22.92	38.435	55.94	21.76	39.56	47.56	26.24	35.95	42.19	34.79	34.81	17.94	19.785	13.15	22.145	35.805	32.805	18.02	23.57	18.05	25.6	22.38	33.865	9.15	32.02	26.58	37.91	9.55	44.29	14	8.205	8.91	1.76	29.72	51.405	-1.245	25.74	20.92	102.555	52.51	24.9	35.185	49.715	63.7	76.27	40.67	42.36	34.09	9.31	27.69	18.33	19.43	2.4	30.74	58.31	13.27	23.62	13.28	28.155	32.425	45.67	34.415	32.08	32.65	-6.81	1.97	21.84	29.16	4.04	3.55	13.68	35.29	4.73	44.92	14.84
573.23	52.65	480.455	161.23	185.12	292.08	91.445	290.03	524.865	115.26	567.66	738.1	235.04	668.615	369.66	608.23	475.55	52.095	229.06	588.295	795.6	449.943	931.17	790.22	60.9	910.02	1048.95	838.37	633.04	639.01	193.225	222.68	430.48	3472.23	197.715	1267.56	247.83	366.16	984.82	461.05	499.34	695.41	214.51	558.32	557.81	1116.5	383	328.52	412.83	915.78	346.1	708.68	464.08	560.66	470.095	396.62	508.83	201.73	114.7	74.61	379.553	1015.36	93.47	245.02	578.35	613.05	264.67	224.31	446.51	482.45	372.78	491.625	256.25	649.36	275.03	122.91	153.695	716.52	227.07	100.26	850.62	707.26	489.47	420.28	923.08	288.02	240.965	460.5	1922.57	651.11	676.78	369.84	2459.41	343.28	374.325	617.46	515	145.15	309.61	94.415	466.3	81.42	131.475	938.72	591.245	247.04	465.04	122.89	483.57	271.21	597.61	271.63	657.12	175.96	338.35	413.99	435.95	756.81	750.6	129.53	694.56	193.94	237.905	848.875	278.275	85.855	236.24	786.79	263.89	372.62	408.05	288.21	137.2	58.74	86.91	210.98	310.27	1100.5	1180.27
372.07	66.46	497.45	117.485	114.4	205.65	115.375	164.1	503.015	219.93	481.47	689.23	154.48	570.1	223.49	592.39	407.42	62.605	148.39	559.83	790.08	387.797	810.625	608.88	101.46	888.53	892.05	797.875	552.34	631.56	165.885	244.28	373.29	3370.87	127.08	1029.65	212.67	258.43	923.08	383.55	376.78	478.55	190.33	447.81	505.19	1120.98	276.69	225.08	384.84	806.66	274.6	627.42	370.36	460.74	304.71	391.3	352.43	163.6	115.6	56.79	215.66	967.068	87.26	228.095	503.09	403.85	197.64	131.76	347.257	442.35	294.44	411.69	269.23	648.21	139.02	45.65	100.345	629.88	137.865	89.805	882.615	674.185	399.71	359.78	926.54	154.49	180.81	288.92	1778.96	490.61	548.96	292.17	2357.58	339.71	357.545	456.4	485.46	67.95	209.55	44.86	295.73	70.95	155.47	1010.74	552.085	251.215	348.03	123.865	347.99	188.35	585.36	199.21	541.7	162.325	278.18	323.21	400.56	638.25	567.67	144.74	583.57	193.94	182.075	735.945	235.13	80.84	201.385	797.16	192.31	267.95	436.27	205.99	87.57	76.52	53.84	194.49	227.07	1152.08	1311.09
107.01	102.55	91.12	72.205	106.31	169.42	68.96	154.99	90.175	89.4	127.2	194.03	100.85	137.855	103.76	74.27	111.81	155.53	102.35	123.705	92.785	69.6933	135.285	141.38	153.92	109.46	136.13	87.765	127.17	307.71	145.135	90.96	102.81	110.23	158.805	138.29	127.44	150.77	109.06	138.4	170.14	177.48	106.69	137.19	125.36	133.135	294.23	113.47	276.21	156.84	183.61	138.15	157.34	95.72	89.745	78.27	192.69	120.42	94.92	103.18	102.807	87.875	166.53	90.985	117.47	82.75	176.01	69.59	71.77	124.76	137.77	94.945	162.88	113.35	132.26	126.27	112.89	143.53	200.84	213.55	77.375	76.61	79.11	135.43	82.5	87.29	104.54	83.24	90.57	57.74	52.71	122.61	96.01	108.28	86.455	112.43	68.64	110.2	102.505	125.895	163.67	101.73	132.24	121.135	142.62	127.295	146.185	102.455	166.68	95.42	78.62	149.89	96.97	231.595	118.71	50.08	136.37	118.02	118.96	63.33	125.07	176.17	167.43	173.72	130.43	94.35	106.68	113.32	104.3	119.46	73.19	109.81	106.05	151.46	56.99	78.39	70.38	165.98	91.49
39.69	33.54	37.36	50.615	36.5	45.45	18.41	64.06	54.49	63.53	47.84	72.35	57.31	79.85	49.795	31.99	53.38	46.375	56.045	47.82	46.645	24.9967	74.92	71.88	50.1	39.47	41.45	17.595	34.33	60.37	31.715	35.39	44.56	53.34	38.74	28.86	46.44	61.52	32.39	28.99	19.57	57.58	21.28	37.61	50.57	42.56	104.56	45.48	114.07	33.97	60.85	22.07	42.63	53.64	59.845	62.49	36.03	49.78	35.68	62.13	49.3633	38.9625	83.7	78.585	32.98	59.675	87.31	84.01	62.6233	70.85	107.36	43.805	48.11	69.45	46.38	73.37	56.33	108.89	84.26	41.725	19.805	21.76	47.34	22.59	37.99	70.34	59.175	28.65	54.67	93.04	80.33	38.82	14.4	73.01	30.46	54.36	9.55	22.26	34.77	54.255	57.96	49.36	85.01	69.17	55.605	95.895	64.98	71.825	63.35	76.81	72.27	25.5	38.47	149.185	47.75	25.07	56.93	19.69	61.75	27.57	64.44	28.09	65.82	29.16	91.635	44.805	35.07	21.54	27.79	45.66	52.28	65.7	60.35	63.42	47.54	24.74	43.71	58.64	20.26
2004.44	1800.44	1696.4	1567.57	2006.17	1506.52	1424.72	1207.87	1198	1440.08	2381.73	1899.155	1542.1	1967.41	2104.88	1197.84	1431.44	1637.65	1770.82	2003.47	1891.34	1518.97	1610.35	1708.63	1629.46	1570.54	2115.78	1634.49	1475.71	986.76	1626.91	1999.86	1458.37	1784.84	1513.4	1601.91	1772.62	2413.29	1684.29	1959.14	1729.64	2080.88	2132.87	1701.08	1939.69	1986.22	1560.8	1723.93	1398.28	1889.96	1910.28	1736.99	1950.17	2247.96	1969.61	1413.1	1775.13	1463.31	1812.48	1174.56	1628.92	1349.9	1196.08	1447.71	1555.35	1523.82	1662.19	1784.64	2207.95	1719.54	941.75	1527	2087.93	1601.86	2251.29	2723.39	1730.06	1743.13	2257.83	1396.9	1237.08	982.745	1723.3	1296.07	1594.47	685.91	1702.08	1826.87	2134.89	2099.04	1581.86	1489.34	2107.69	1435.02	1228.73	1672.55	1007.63	1528.12	1673.57	1464.25	1585.64	1683.41	2626.57	1584.49	1655.86	1689.09	1314.56	1395.43	2507.06	1916.97	2156.69	1564.25	1209.03	1988.14	1673.29	1753.17	1354.01	1447.2	2244.64	1957.91	1672.48	2127.17	1524.39	1591.54	2017.46	2045.2	2684.16	1318.28	1721.33	1510.53	1324.81	1382.28	1048.94	1723.53	1719.4	1290.76	1703.03	2111.02	2107.26
336.05	213.95	159.42	307.13	241.62	171.76	316.625	223.93	142.04	274.04	418.13	283.68	210.25	363.305	277.615	325.9	233.35	350.295	229.255	122.45	472.42	462.32	289.595	430.25	297.95	454.065	212.53	491.335	191.69	421.82	318.62	256.37	313.71	132.18	321.87	178.46	315.29	325.51	236.7	300.16	315.69	154.79	134.56	270.61	156.29	171.325	213.41	195.66	118.36	110.95	90.74	232.8	273.45	153.64	249.13	190.2	291.74	204.79	190.39	268.04	325.417	264.042	158.49	256.73	354.14	194.345	241.97	283.43	283.33	145.58	343.29	154.34	341.21	208.07	185.34	182.53	358.025	293.55	285.25	183.29	130.835	336.81	224.19	331.05	298.44	253.86	228.645	345.46	209.47	215.47	201.34	248.78	160.68	223.21	354.265	320.2	230.23	303.17	198.47	151.405	171.74	337.16	342.305	263.77	256.04	250.645	173.8	319.86	269.9	199.27	203.42	362.09	358.06	257.65	218.65	377.94	244.28	445.47	234.38	159.97	295.64	278.79	251.795	300.765	208.36	412.125	237.615	317.19	268.22	281.6	315.25	413.77	177.16	246.3	263.04	226.16	239.36	213.34	290.15
592.14	454.94	337.365	625.74	468.77	470.42	709.98	519.43	310.31	563.09	813.44	589.67	386.22	772.075	609.43	929.74	548.21	926.42	497.535	346.2	839.65	1042.84	693.59	641.45	620.57	1025.22	555.79	1261.83	518.78	804.74	857.46	583.97	919.69	321.67	857.94	301.07	721.64	659.29	460.52	679.87	748.6	339.26	308.5	528.45	334.91	305.195	395.7	469.32	298.79	239.34	277.71	672.12	638.1	350.61	540.29	393.58	685.26	427.12	496.96	645.76	892.56	593.542	375.17	582.48	680.33	450.75	395.33	472.98	613.733	276.51	575.62	345.495	525.86	373.14	379.88	246.34	654.835	568.85	476.525	452.795	273.54	944.415	473.43	676.48	684.63	685.91	401.57	766.48	473.46	515.36	397.52	469.66	443.61	405.91	798.15	599.09	560.87	588.76	404.845	354.645	499.8	701.82	508.745	349.785	467.745	396.08	287.975	566.17	592.09	300.58	509.78	939.25	960.4	501.725	566.36	873.94	571.74	1086.26	420.96	431.52	484.2	470.11	563.13	696.665	494.905	637.945	406.585	904.13	668.09	826.33	941.53	862.76	498.21	800.3	721.2	685.22	543.45	579.15	712.82
407.32	210.77	182.885	341.475	294.01	212.66	372.525	314.49	180.87	306.97	469.87	371.885	246.64	406.91	308.43	323.4	294.15	407.97	293.63	193.66	502.955	510.507	308.2	479.55	336.54	412.77	247.18	534.37	262	453.93	371.35	338.18	417.66	187.66	387.52	194.53	321.33	352.95	265.77	360.15	318.55	175.05	136.42	270.61	193.22	202.915	245.53	276.81	189.19	145.95	169.15	306.07	312.88	176.99	333.88	216.45	342.24	220.89	208.46	324.57	427.903	320.742	254.47	329.7	421.59	238.035	283.04	299.52	324.99	190.89	359.88	177.915	335.31	239.25	199.82	192.61	428.45	351.23	282.64	225.36	153.29	401.665	322	314.4	373.24	326.5	239.2	343.51	252.69	235.17	206.25	277.03	222.94	248.04	397.705	312.97	292.5	306.32	226.43	218.185	286.73	434.74	305.975	282.915	268.645	269.455	212.935	323.565	327.88	222.18	267.36	432.85	416.12	327.84	267.37	409.07	307.47	608.33	260.63	205.66	264.87	330.09	263.24	267.76	237.94	481.58	243.555	432.54	379.74	377.78	419.64	564.87	223.04	362.27	318.01	279.15	288.87	314.29	360.48
255.14	4785.76	2140.99	5885.41	3245.64	5660.53	5995.1	4197.44	5357.34	2890.29	477.6	1048.265	3677.31	914.735	578.46	3278.75	2498.66	56.57	901.67	382.335	-10.12	1993.37	2384.78	727.94	5561.05	4328.45	2031.27	797.865	4685.04	699.48	2159.83	1671.74	607.36	1819.37	2312.11	4709.5	7617.35	2102.23	2225.89	1115.4	602.13	13.85	858.33	1168.12	3997.82	3348.92	620.72	2110.09	3494.83	47.97	3476.94	4264.56	579.96	1185.75	3753.05	7907.87	810.5	5381.22	5378.11	3863.73	1576.89	975.615	1944.77	605.705	3759.43	2030.83	1319.92	310.25	376.473	5656.79	1319.68	2745.07	4981.12	3071.81	1252.37	127.11	1826	352.88	238.995	3417.4	5344.69	1401.04	2511.36	2199.85	1855.98	183.55	3777.76	744.09	1585.68	1126.53	2473.87	1858.48	1314.18	5968.51	805.48	4123.73	1583.95	2106.29	638.005	3412.83	3060.71	1571.04	606.485	2583.67	43.445	2002.68	4960.69	1582.15	622.3	2330.53	748.41	530.12	3295.99	394.55	1483.56	762.17	1120.51	1323.23	6008.34	5631.02	3476.29	490.81	2631.17	5891.61	2424.65	2418.35	1260.39	1897.81	1368.19	4168.09	2498.43	4216.4	3650.18	2965.78	140.41	918.91	180.45	5.26	437.98
135.43	3480.65	1187.76	4282.76	2268.38	4522.4	4370.19	3076.41	3910.89	1549.14	211.43	531.865	2457.5	395.63	282.09	1641.63	1262.37	4.32	494.7	233.565	-35.375	1217.97	1135.8	332.62	3991.49	2982.11	1278.29	442.77	2970.8	270.9	1140.04	1240.34	330.72	1112.25	1481.62	3081.76	6466.91	1198.61	1221.96	715.78	366.27	11.42	433.32	594.15	2398.17	2376.22	268.9	1292.22	2395.75	2.1	2338.72	2935.16	346.1	627.96	2542.52	5456.2	406.76	3413.7	3857.74	2364.92	939.463	576.56	982.55	305.7	2370.25	1306.88	704.91	147.05	215.633	4621.49	659.55	1451.43	3001	1579.47	641.88	48.17	911.185	178.98	102.5	2042.23	3806.69	670.17	1300.14	1049.78	1037.84	41.41	2078.44	257.73	1032.85	422.49	1535.5	970.89	794.61	3991.05	488.43	2536.84	672.01	1147.28	382.35	1711.16	1482.81	831.96	232.035	1317.49	29.455	1240.04	3159.66	801.495	249.75	1239.39	422.09	218.88	1652.86	137.525	738.75	497.07	788.73	751.27	4860.74	4008.72	1747.24	283.72	1315.64	4685.75	1396.16	1389.31	747.755	731.98	661.56	2418.83	1432.87	2273.33	2224.83	1562.23	27.07	406.93	21.62	-6.97	223.24
-46.91	4.87	-1.58	-9.765	32.45	-8.39	-11.78	42.89	35.52	-2.3	-12.44	-40.895	76.63	34.895	-13.93	-55.06	-29.24	-31.595	39.02	7.11	-11.66	-29.42	61.52	34.85	2.5	-42.49	-27.46	-56.08	37.17	-47.64	-26.405	-40.2	2.38	-51.1	-63.745	-32.36	36.46	4.8	-15.36	-48.43	-4.04	44.62	-49.22	-6.21	-18.18	-28.07	-38.95	-45.85	3.66	-39.89	-53.41	45.5	-92.89	33.06	-14.19	1.66	-50.13	-18.1	-30.62	29.21	-24.1367	37.44	12.84	41.115	-28.57	-18.875	-5.73	20.86	-21.91	32.85	12.41	-1.195	1.93	74.07	2.03	201	47.17	1.59	-20.33	-23.415	-43.46	-22.535	6.16	-49.11	-18.56	-6.5	5.83	29.62	-45.81	55.66	-22.33	10.56	75	9.6	-4.905	43.66	-15.77	-68.99	-60.985	-18.345	18.59	20.92	-33.05	10.875	-35.375	-9.595	-6.58	-14.625	-16.57	49.44	16.96	-2.4	-36.45	4.305	-29.96	-66.79	-28.89	10.85	6.81	-50.18	75.47	55.74	-5.85	-6.025	6.68	140.285	19.13	-2.69	36.8	63.72	-26.78	-2.58	25.39	-11.41	-40.7	-21.9	52.99	11.02	-0.07
62.39	222.43	197.455	572.78	478.78	211.5	176.17	159.04	190.985	607.65	1405.57	112.35	800.95	304.1	782.97	901.93	747.66	115.13	199.475	116.12	318.8	665.653	245.285	1770.01	47.4	303.125	304.735	438.735	362.95	143.81	398.95	815.24	502.4	167.37	345.84	640.33	313.27	358.03	304.91	256.97	104.72	51.91	455.68	1033.53	178.25	357.34	174.5	415.67	195.63	188.74	565.48	347.78	1003.17	68.6	339.545	979.68	235.54	417.51	193.1	173.12	927.907	348.845	131.73	552.025	332.99	109.77	223.59	624.46	1044.12	155.38	440.08	98.28	173.52	702.1	108.13	74.21	192.82	303.44	301.93	219.735	174.485	189.745	502.17	141.82	664.72	744.31	685.88	208.99	156.11	866.76	204.28	525.08	81.47	278.24	258.535	236.27	664.46	633.54	198.555	79.3	379.55	108.75	271.92	122.33	115.985	533.59	687.775	214.27	238.47	106.37	379.34	384.56	415.37	106.905	1016.64	210.99	352.26	312.64	1759.02	49.92	75.47	195.91	221.055	51.08	788.805	206.45	56.71	153.89	529.99	457.69	851.65	1000.58	253.34	248.18	336.84	628.56	397.96	69.49	170.5
102.14	339.93	469.055	1326.51	860.05	399.38	379.61	262.55	410.805	1122.46	2077.19	236.185	1588.19	792.965	1404.55	1415.24	1582.88	179.505	451.665	235.125	769.735	1182.39	556.535	2794.08	98.75	615.99	540.28	832.925	783.49	333.93	764.255	1426.47	925.83	278.91	725.71	1534.43	562.43	699.7	597.32	563.35	212.87	68.11	903.94	1703.97	336.91	871.745	248.45	658.23	387	417.04	1258.66	699.54	1671.81	207.81	627.81	2087.96	508.07	982.45	437.1	332.81	1629.32	665.488	279.75	1191.11	833.26	237.725	457.86	1308.2	1869.13	335.13	964.79	222.46	467.16	1245.84	210.43	163.22	350.705	572.97	646.825	473.665	334.74	377.18	951.21	440.84	1510.24	1225.48	1816.59	456.6	333.72	1294.27	516.31	1076.71	157.45	688.12	624.785	548.67	1214.06	1409.25	458.575	203.98	853.25	255.76	459.135	236.34	199.215	1061.14	1196.35	358.89	388.98	203.63	574.85	746.22	809.98	176.315	1497.6	435.33	763.43	546.28	2600.6	106.26	204.37	395.18	526.9	105.895	1309.97	423.75	82.005	356.45	1055.64	846.8	1402.19	1858.82	492.27	395.39	769.53	1218.65	1033.17	83.24	399.81
564.18	330.42	1256.91	615.5	397.57	418.02	491.22	436.19	291.285	255.22	799.99	677.17	151.21	266.045	624.8	801.85	415.23	344.45	223.275	561.2	367.4	715.747	496.735	745.61	333.78	574.91	1011.45	1102.61	940.47	538.92	336.525	695.05	495.54	735.21	723.365	2056.48	401.11	340.75	408.17	855.92	260.43	260.05	582.47	534.42	578.64	360.225	581.54	599.72	285.88	875.27	628.04	312.17	406.36	417.8	380.99	303.41	1019.05	463.37	235.6	170.42	747.693	184.985	257.18	282.17	775.76	215.35	186.83	449.07	837.437	128.43	431.78	421.85	334.13	324.68	133.23	289.99	130.205	263.06	480.485	338.455	733.49	374.465	173.4	412.81	1021.86	345.05	645.89	567.73	245.97	673.68	448.84	422.28	344.21	291.59	468.16	287.67	558.84	579.53	684.75	423.535	625.99	274.68	274.02	286.835	508.065	178.125	1079.61	309.565	533.92	439.22	348.96	221.8	479.82	701.89	604.14	591.46	203.13	211.98	633.78	294.53	232.98	298.52	454.125	366.965	873.22	319.73	431.36	466.16	644.51	370.41	538.75	216.95	161.56	769.37	400.4	452.76	358.33	110.04	605.74
451.62	271.16	406.765	254.45	247.67	458.78	317.965	932.01	514.77	482.1	174.96	375.05	357.33	512.73	205.2	259.47	246.81	513.08	468.935	402.435	348.55	234.77	519.315	163.63	525.78	464.545	217.85	315.94	187.89	597.63	593.555	118.73	593.56	589.59	263.66	285.99	337.47	415.95	387.1	138.4	279.47	509.02	247.07	274.59	266.07	169.695	493.44	250.44	543.15	450.59	347.13	212.45	201.04	501.82	270.47	341.5	360.45	306.83	215.69	471.37	289.47	357.808	943.42	552.485	740.25	519.435	492.33	130.86	120.943	266.73	361.72	197.09	240.89	433.11	359.71	236.26	542.765	525.14	327.385	198.54	223.825	518.03	714.79	506.52	399.09	73.17	389.335	285.02	306.63	420.43	193.49	237.68	150.98	594.8	423.3	286.76	156.47	743.5	311.99	538.235	304.74	517.79	111.46	251.5	260.855	257.39	276.37	309.66	117.44	147.93	126.61	493.89	466.06	323.48	597.18	83.97	450.81	363.54	299.38	166.24	812.63	156.43	831.76	394.495	234.54	551.59	247.11	268.77	328.69	552.05	392.39	274.28	577.44	169.28	200.17	241.41	284.72	99.89	212.95
313.14	238.32	149.25	251.515	232.54	153.06	166.48	182.34	196.91	169.36	162.82	224.16	178.2	235.655	211.53	188.93	173.98	190.83	172.265	257.475	218.595	127.46	312.465	225.8	233.93	217.48	172.855	133.375	238.23	268.44	232.93	244.28	113.79	167.37	184.98	259.85	166.51	163.97	153.35	187.38	247.1	188.01	151.29	135.2	225.15	187.315	247.47	163.2	178.46	207.42	228.04	145.28	164.47	232.08	173.19	161.16	172.48	138.57	281.84	227.24	206.207	166.95	243.66	216.105	173.04	223.19	217.1	208.16	269.93	219.04	176.48	216.21	270.42	168.8	250.93	328.6	163.2	217.73	256.925	268.135	267.505	152.895	191.1	276.57	169.39	323.65	240.93	170.98	210.22	151.16	201.34	130.69	231.83	192.21	168.68	213.78	161.03	225.83	281.48	235.46	128.7	228.27	198.45	234.8	204.04	207.765	189.995	195.635	224.76	218.91	184.46	310	253.26	164.845	197.99	138.92	262.07	181.03	148.7	192.22	212.07	252.15	199.29	267.08	193.18	201.06	279.815	233.47	202.97	155.18	157.13	226.57	183.01	219.98	241.82	152.25	242.29	144.16	268.7
274.74	484.41	258.57	156.845	668.3	631.9	43.52	411.59	430.055	244.63	244.93	139.575	338.72	755.26	195.125	134.57	256.92	52.26	418.38	626.125	324.295	310.847	290.7	312.17	458.65	400	176.435	295.125	144.24	27.26	330.24	218.35	329.87	59.46	147.45	305.09	124.44	367.18	562.07	138.4	171.08	409.41	-82.61	715.57	547.89	96.535	485.62	201.75	300.94	421.72	656.21	190.06	344.3	376.74	122.455	521.05	260.34	85.02	160.62	257.14	274.353	285.335	501.35	990.525	512.38	881.545	468.64	710.08	215.56	511.58	312.87	381.345	72.96	321.22	133.23	263.13	328.555	301.79	297.195	348.33	47.71	272.055	290.86	332.9	693.44	687.36	472.05	367.88	471.93	348.06	116.78	541.2	163.92	393.36	219.05	600.01	208	132.21	371.85	256.955	493.46	365.42	20.345	160.78	350.675	317.215	625.215	386.51	-58.55	116.21	117.56	559.61	641.75	474.5	184.48	31.52	727.87	57.25	48.01	233.47	134.99	647.47	120.53	-21.89	158.645	235.43	253.805	361.01	263.16	311.95	407.22	353.66	703.79	232.19	298.38	84.39	894.16	177.62	287.38
729.52	892.6	671.205	1171.13	598.65	760.36	965.015	884.12	1012.69	891.38	594.16	683.515	952.29	1029.21	1071.55	936.24	977.17	936.08	1825.98	597.58	1350.25	687.18	1065.33	977.6	945.18	783.145	745.11	494.875	809.6	984.28	911.5	393.91	737.23	377.13	543.395	591.97	786.18	794.45	650.36	491.8	688.8	507.42	536.79	516.5	216.17	702.175	760.87	429.84	740.35	977.24	867.14	509.5	477.63	855.47	442.405	577.3	757.95	605.71	952.86	954.76	628.49	897.37	866.59	674.26	586.31	682.485	527.85	531.28	989.033	693.91	1368.21	1121.07	993.51	736.45	604.06	1442.86	883.98	1033.74	736.465	509.15	632.61	569.225	991.65	646.85	603.46	492.47	633.515	762.59	1006.24	642.9	700.48	669.02	900.07	960.59	906.06	907.53	609.75	840.06	725.36	1214.99	1310.81	1064.97	600.88	853.48	1233.28	848.555	501.185	633.74	1011.13	870.15	464.69	983.92	501.33	1255.735	732.35	483.88	640.33	610.54	592.36	720.8	791.01	1278.92	1446.82	824.355	1632.3	1239.89	503.725	1100.26	783.61	1013.38	732.58	533.38	1053.98	1485.19	1372.92	1339.08	973.37	386.97	845.69
391.74	1074.52	894.485	756.64	1285.96	2300.43	623.685	1690.53	1542.79	1867.21	496.19	534.51	1680.71	1412.7	769.485	705.13	2061.03	726.535	1719.98	1117.65	907.51	712.227	1029.15	679.59	1100.31	286.435	701.825	848	205.93	292.16	1118.97	1107.92	463.84	897.88	1758.8	1804.15	783.1	959.82	2263.32	1739.12	623.3	755.39	1010.89	2005.8	2016.26	1192.23	835.36	1663.52	1011.29	764.52	1611.62	888.21	2278.66	971.78	2508.36	2315.94	576.5	1528.73	885.1	1381.2	2065.98	985.57	2058.98	2358.65	1785.18	2257.11	1333.38	2741.67	549.623	2228.02	459.44	794.25	535.24	1667.57	999.93	906.57	2478.55	1088.3	1233.42	774.565	516.17	958.78	761.69	1324.87	2925.95	2206.65	787.58	1388.62	591.28	972.3	2197.21	1722.43	215.66	1328.12	631.985	1382.43	351.12	477.53	688.155	352.22	943.97	3273.56	2005.96	1255.52	465.655	1714.03	3466.14	1325.88	157.8	1055.71	1366.99	2417.94	2357.82	1543.965	768.46	441.91	2088.95	565.11	399.42	692.43	754.21	1341.17	277.735	382.45	655.895	1205.9	289.85	569.17	626.74	1254.14	1189.9	1502.41	1600.33	467.49	2782.08	497.82	2144.27	187.09	903.28
50.23	1.69	28.285	-12.84	16.25	85.23	-60.67	-31.6	-19.92	-37.55	35.78	68.095	-89.25	113.915	84.445	-2.15	-13.73	53.485	18.29	-60.3	-48.805	-104.147	-42.4	-84.46	-78.06	-48.58	-6.3	-6.345	114.85	-25.12	-29.61	-8.05	9.97	106.72	35.215	-108.63	-29.39	4.8	29.68	-63.54	0.68	86.74	83.47	19.68	-90.84	-71.955	67.68	-34.69	-46.68	34.75	-66.79	-16.64	-47.77	87.3	4.67	78.99	39.41	-55.25	25.82	-31.13	123.05	-17.18	-17.19	12.675	-34.57	19.84	-26.29	-22.49	7.10667	34.08	14.26	-36	51.66	-71.48	-1.83	118.72	12.235	98.17	20.53	126.87	21.04	100.575	-1.74	-27.34	-37.99	68.23	-6.76	-2.55	60.52	86.81	-32.21	-26.8	62.07	19.28	-15.515	-56.88	99.19	16.29	-38.74	46.085	-76.17	-100	45.095	119.92	-9.11	-0.345	43.805	89.22	73.04	27.53	57.77	146.27	0.29	68.94	133.52	-88.54	50.52	-113.98	-16.09	2.54	24.73	72.53	20.295	49.905	64.73	71.065	65.57	78.06	-10.96	92.25	10.02	-24.34	71.04	101.8	231.61	173.31	189.75	128.18	172.55
21.87	40.97	28.67	44.435	50.67	39.6	21.505	59.02	33.545	44.72	32.76	10.125	41.26	82.325	32.695	62.28	64.05	44.745	9.56	36.64	33.95	33.6367	84.605	62.62	13.26	68.68	58.375	-6.345	19.18	75.73	26.055	44.94	15.88	28.91	50.17	23.84	57.43	67.6	20.67	10.11	64.01	29.23	48.19	31.64	79.48	40.2	30.82	39.39	18.66	33.97	33.04	12.9	48.85	32.13	62.815	42.43	8.32	22.88	16.85	57.68	8.7	-1.5075	9.31	19.08	4.83	34.295	41.87	33.5	17.8867	111.28	25.32	61.08	57.58	39.41	81.11	17.1	45.445	1.59	42.445	36.05	31.565	19.57	7.74	48.94	-6.24	42.12	90.76	37.42	3.6	92	43.83	63.05	21.67	38.65	41.285	14.26	20.58	31.22	29.455	6.5	18.59	22.31	70.11	69.205	39.84	53.41	86.655	86.6	86.77	52.72	55.05	12.62	19.72	60.84	5.03	46.04	65.75	10.85	69.76	39.19	37.97	27.11	42.48	73.21	65.655	37.855	40.97	22.93	4.25	32.47	24.07	52.39	83.68	25.06	12.1	19.47	22.79	46.36	-0.75
110.25	64.33	43.465	73.125	96.2	32.58	57.67	58.01	80.49	76.46	57.65	54.02	79.85	46.285	41.395	43.93	34.52	70.915	57.715	33.215	48.06	26.6367	63.89	54.29	103.27	47.28	44.945	15.94	34.33	66.02	53.315	24.09	43.72	56.83	68.155	21.83	55.43	48.34	79.28	35.6	54.56	90.79	37.98	48.57	62.53	68.485	54.1	55.63	70.1	40.97	55.7	48.55	42.63	93.85	67.6	78.27	33.32	43.05	47.34	66.59	32.6333	30.14	72.17	33.675	25.6	37.36	61.35	40.72	42.0867	90.45	66.8	52.38	85.98	91.4	85.94	106.12	78.97	43.7	70.995	29.575	46.6	19.165	41	60.75	24.3	44.24	78.095	31.57	79.57	62.93	36.92	28.73	59.64	45.7	31.98	65.96	37.47	29.72	53.22	89.435	35.59	48.67	75.815	94.55	56.47	47.285	58.91	63.72	114.21	108.55	49.61	9.76	19.03	105.33	21.83	21.04	18.44	34.05	76.63	50.81	46.79	103.13	68.405	52.56	33.71	87.845	97.135	25.01	57.62	49.82	59.74	137.39	61.32	31.61	72.74	31.33	43.71	76	27.72
